date,cname,iso3,cases,deaths,cu_cases,cu_deaths,days_elapsed
2020-04-05,Ghana,GHA,9,0,214,5,9
2020-04-05,Greece,GRC,60,9,1673,68,23
2020-04-05,Guernsey,GGY,22,0,136,2,1
2020-04-05,Guinea,GIN,59,0,111,0,0
2020-04-05,Honduras,HND,4,7,268,22,7
2020-04-05,Hungary,HUN,55,2,733,34,15
2020-04-05,Iceland,ISL,53,0,1417,4,23
2020-04-05,India,IND,472,9,3374,77,19
2020-04-05,Indonesia,IDN,106,10,2092,191,20
2020-04-05,Iran,IRN,5275,292,55743,3452,38
2020-04-05,Iraq,IRQ,106,2,878,56,20
2020-04-05,Ireland,IRL,331,17,4604,137,21
2020-04-05,Isle of Man,IMN,12,0,126,1,1
2020-04-05,Israel,ISR,590,7,8018,46,22
2020-04-05,Italy,ITA,4805,681,124632,15362,41
2020-04-05,Japan,JPN,336,1,3271,70,43
2020-04-05,Jersey,JEY,5,1,123,3,1
2020-04-05,Jordan,JOR,24,0,323,5,12
2020-04-05,Kazakhstan,KAZ,0,0,460,3,9
2020-04-05,Kenya,KEN,4,0,126,4,2
2020-04-05,Kosovo,XKV,6,0,132,1,5
2020-04-05,Kuwait,KWT,137,1,479,1,22
2020-04-05,Kyrgyzstan,KGZ,0,0,144,1,4
2020-04-05,Latvia,LVA,16,0,509,1,15
2020-04-05,Lebanon,LBN,26,1,520,17,19
2020-04-05,Lithuania,LTU,0,0,771,9,14
2020-04-05,Luxembourg,LUX,117,0,2729,31,18
2020-04-05,Malaysia,MYS,150,4,3483,57,26
2020-04-05,Malta,MLT,11,0,213,0,12
2020-04-05,Mauritius,MUS,10,0,196,7,7
2020-04-05,Mexico,MEX,202,19,1890,79,17
2020-04-05,"Moldova, Republic of",MDA,161,4,752,12,12
2020-04-05,Montenegro,MNE,27,0,201,2,4
2020-04-05,Morocco,MAR,211,15,919,59,13
2020-04-05,Netherlands,NLD,904,164,16627,1651,29
2020-04-05,New Zealand,NZL,48,0,872,1,13
2020-04-05,Niger,NER,22,0,120,5,0
2020-04-05,Nigeria,NGA,20,2,210,4,5
2020-04-05,"Macedonia, the former Yugoslav Republic of",MKD,53,5,483,17,13
2020-04-05,Norway,NOR,302,6,5510,50,29
2020-04-05,Oman,OMN,46,1,277,2,9
2020-04-05,Pakistan,PAK,159,4,2450,35,19
2020-04-05,Panama,PAN,128,5,1801,46,17
2020-04-05,Paraguay,PRY,8,0,104,3,0
2020-04-05,Peru,PER,151,12,1746,73,18
2020-04-05,Philippines,PHL,76,8,3094,144,21
2020-04-05,Poland,POL,244,8,3627,79,21
2020-04-05,Portugal,PRT,638,20,10524,266,22
2020-04-05,Puerto Rico,PRI,74,3,452,18,7
2020-04-05,Qatar,QAT,376,0,1325,3,24
2020-04-05,Romania,ROU,430,8,3613,141,21
2020-04-05,Russian Federation,RUS,582,9,4731,43,18
2020-04-05,Rwanda,RWA,13,0,102,0,0
2020-04-05,San Marino,SMR,8,0,259,32,19
2020-04-05,Saudi Arabia,SAU,294,8,2179,29,20
2020-04-05,Senegal,SEN,12,1,219,2,9
2020-04-05,Serbia,SRB,148,5,1624,44,16
2020-04-05,Singapore,SGP,75,1,1189,6,35
2020-04-05,Slovakia,SVK,21,0,471,0,17
2020-04-05,Slovenia,SVN,43,2,977,22,22
2020-04-05,South Africa,ZAF,80,2,1585,9,17
2020-04-05,South Korea,KOR,81,6,10237,183,44
2020-04-05,Spain,ESP,7026,809,124736,11744,33
2020-04-05,Sri Lanka,LKA,8,1,159,5,11
2020-04-05,Sweden,SWE,365,40,6443,373,29
2020-04-05,Switzerland,CHE,974,56,20201,540,29
2020-04-05,"Taiwan, Province of China",TWN,8,0,363,5,17
2020-04-05,Thailand,THA,191,4,2169,23,20
2020-04-05,Trinidad and Tobago,TTO,3,0,103,6,1
2020-04-05,Tunisia,TUN,40,5,495,18,11
2020-04-05,Turkey,TUR,3013,76,23934,501,17
2020-04-05,Ukraine,UKR,109,5,1096,28,10
2020-04-05,United Arab Emirates,ARE,481,2,1505,10,18
2020-04-05,UK,GBR,3735,708,41903,4313,30
2020-04-05,USA,USA,34272,1344,312237,8501,33
2020-04-05,Uruguay,URY,14,1,400,5,15
2020-04-05,Uzbekistan,UZB,39,0,266,2,8
2020-04-05,"Venezuela, Bolivarian Republic of",VEN,0,2,144,5,10
2020-04-05,Viet Nam,VNM,1,0,240,0,13
2020-04-06,Afghanistan,AFG,29,2,299,7,8
2020-04-06,Albania,ALB,28,2,361,21,13
2020-04-06,Andorra,AND,35,1,501,18,14
2020-04-06,Algeria,DZA,20,22,1320,152,14
2020-04-06,Argentina,ARG,103,3,1554,46,17
2020-04-06,Armenia,ARM,52,0,822,7,18
2020-04-06,Australia,AUS,57,2,5744,36,27
2020-04-06,Austria,AUT,217,18,11983,204,28
2020-04-06,Azerbaijan,AZE,63,2,584,7,10
2020-04-06,Bahrain,BHR,12,0,700,4,27
2020-04-06,Belarus,BLR,170,3,564,8,6
2020-04-06,Belgium,BEL,1260,164,19691,1447,30
2020-04-06,"Bolivia, Plurinational State of",BOL,26,1,183,11,6
2020-04-06,Bosnia and Herzegovina,BIH,31,3,663,24,14
2020-04-06,Brazil,BRA,852,54,11130,486,22
2020-04-06,Brunei Darussalam,BRN,0,0,135,1,12
2020-04-06,Bulgaria,BGR,28,3,531,20,17
2020-04-06,Burkina Faso,BFA,43,1,345,17,11
2020-04-06,Cambodia,KHM,0,0,114,0,9
2020-04-06,Cameroon,CMR,95,0,650,9,6
2020-04-06,Canada,CAN,1614,49,15496,280,25
2020-04-06,Chile,CHL,310,7,4471,34,20
2020-04-06,China,CHN,67,2,82642,3335,78
2020-04-06,Colombia,COL,79,3,1485,35,18
2020-04-06,Costa Rica,CRI,19,0,454,2,16
2020-04-06,Côte d'Ivoire,CIV,16,1,261,3,9
2020-04-06,Croatia,HRV,56,3,1182,15,17
2020-04-06,Cuba,CUB,32,2,320,8,8
2020-04-06,Cyprus,CYP,20,3,446,14,13
2020-04-06,Czech Republic,CZE,115,8,4587,67,24
2020-04-06,"Congo, the Democratic Republic of the",COD,0,0,154,18,4
2020-04-06,Denmark,DNK,292,18,4369,179,27
2020-04-06,Dominican Republic,DOM,167,5,1745,82,15
2020-04-06,Ecuador,ECU,181,8,3646,180,19
2020-04-06,Egypt,EGY,85,5,1070,71,21
2020-04-06,Estonia,EST,79,2,1097,15,22
2020-04-06,Faroe Islands,FRO,0,0,181,0,14
2020-04-06,Finland,FIN,45,2,1927,27,24
2020-04-06,France,FRA,1873,518,70478,8078,36
2020-04-06,Georgia,GEO,17,2,174,2,5
2020-04-06,Germany,DEU,3677,92,95391,1434,36
2020-04-06,Ghana,GHA,0,0,214,5,10
2020-04-06,Gibraltar,GIB,5,0,103,0,0
2020-04-06,Greece,GRC,62,5,1735,73,24
2020-04-06,Guam,GUM,17,0,110,4,0
2020-04-06,Guernsey,GGY,18,1,154,3,2
2020-04-06,Guinea,GIN,10,0,121,0,1
2020-04-06,Honduras,HND,30,0,298,22,8
2020-04-06,Hungary,HUN,11,4,744,38,16
2020-04-06,Iceland,ISL,69,0,1486,4,24
2020-04-06,India,IND,693,32,4067,109,20
2020-04-06,Indonesia,IDN,181,7,2273,198,21
2020-04-06,Iran,IRN,2483,151,58226,3603,39
2020-04-06,Iraq,IRQ,83,5,961,61,21
2020-04-06,Ireland,IRL,507,21,5111,158,22
2020-04-06,Isle of Man,IMN,1,0,127,1,2
2020-04-06,Israel,ISR,412,3,8430,49,23
2020-04-06,Italy,ITA,4316,527,128948,15889,42
2020-04-06,Japan,JPN,383,3,3654,73,44
2020-04-06,Jersey,JEY,32,0,155,3,2
2020-04-06,Jordan,JOR,22,0,345,5,13
2020-04-06,Kazakhstan,KAZ,71,2,531,5,10
2020-04-06,Kenya,KEN,16,0,142,4,3
2020-04-06,Kosovo,XKV,8,0,140,1,6
2020-04-06,Kuwait,KWT,77,0,556,1,23
2020-04-06,Kyrgyzstan,KGZ,72,3,216,4,5
2020-04-06,Latvia,LVA,24,0,533,1,16
2020-04-06,Lebanon,LBN,7,1,527,18,20
2020-04-06,Lithuania,LTU,40,4,811,13,15
2020-04-06,Luxembourg,LUX,75,5,2804,36,19
2020-04-06,Malaysia,MYS,179,4,3662,61,27
2020-04-06,Malta,MLT,21,0,234,0,13
2020-04-06,Mauritius,MUS,31,0,227,7,8
2020-04-06,Mexico,MEX,253,15,2143,94,18
2020-04-06,"Moldova, Republic of",MDA,112,3,864,15,13
2020-04-06,Montenegro,MNE,13,0,214,2,5
2020-04-06,Morocco,MAR,102,11,1021,70,14
2020-04-06,Netherlands,NLD,1224,115,17851,1766,30
2020-04-06,New Zealand,NZL,39,0,911,1,14
2020-04-06,Niger,NER,64,5,184,10,1
2020-04-06,Nigeria,NGA,22,1,232,5,6
2020-04-06,"Macedonia, the former Yugoslav Republic of",MKD,0,0,483,17,14
2020-04-06,Norway,NOR,130,8,5640,58,30
2020-04-06,Oman,OMN,21,0,298,2,10
2020-04-06,Pakistan,PAK,827,15,3277,50,20
2020-04-06,"Palestine, State of",PSE,62,0,217,1,7
2020-04-06,Panama,PAN,187,8,1988,54,18
2020-04-06,Paraguay,PRY,9,2,113,5,1
2020-04-06,Peru,PER,535,10,2281,83,19
2020-04-06,Philippines,PHL,152,8,3246,152,22
2020-04-06,Poland,POL,475,15,4102,94,22
2020-04-06,Portugal,PRT,754,29,11278,295,23
2020-04-06,Puerto Rico,PRI,23,2,475,20,8
2020-04-06,Qatar,QAT,279,1,1604,4,25
2020-04-06,Romania,ROU,251,7,3864,148,22
2020-04-06,Russian Federation,RUS,658,2,5389,45,19
2020-04-06,Rwanda,RWA,2,0,104,0,1
2020-04-06,San Marino,SMR,7,0,266,32,20
2020-04-06,Saudi Arabia,SAU,206,5,2385,34,21
2020-04-06,Senegal,SEN,3,0,222,2,10
2020-04-06,Serbia,SRB,284,7,1908,51,17
2020-04-06,Singapore,SGP,120,0,1309,6,36
2020-04-06,Slovakia,SVK,14,0,485,0,18
2020-04-06,Slovenia,SVN,20,6,997,28,23
2020-04-06,South Africa,ZAF,70,2,1655,11,18
2020-04-06,South Korea,KOR,47,3,10284,186,45
2020-04-06,Spain,ESP,6023,674,130759,12418,34
2020-04-06,Sri Lanka,LKA,7,0,166,5,12
2020-04-06,Sweden,SWE,387,28,6830,401,30
2020-04-06,Switzerland,CHE,821,19,21022,559,30
2020-04-06,"Taiwan, Province of China",TWN,0,0,363,5,18
2020-04-06,Thailand,THA,51,3,2220,26,21
2020-04-06,Trinidad and Tobago,TTO,1,1,104,7,2
2020-04-06,Tunisia,TUN,58,1,553,19,12
2020-04-06,Turkey,TUR,3135,73,27069,574,18
2020-04-06,Ukraine,UKR,155,4,1251,32,11
2020-04-06,United Arab Emirates,ARE,294,0,1799,10,19
2020-04-06,UK,GBR,5903,621,47806,4934,31
2020-04-06,USA,USA,25398,1146,337635,9647,34
2020-04-06,Uruguay,URY,6,1,406,6,16
2020-04-06,Uzbekistan,UZB,76,0,342,2,9
2020-04-06,"Venezuela, Bolivarian Republic of",VEN,4,0,148,5,11
2020-04-06,Viet Nam,VNM,1,0,241,0,14
2020-04-07,Afghanistan,AFG,38,0,337,7,9
2020-04-07,Albania,ALB,16,1,377,22,14
2020-04-07,Andorra,AND,25,3,526,21,15
2020-04-07,Algeria,DZA,103,21,1423,173,15
2020-04-07,Argentina,ARG,74,7,1628,53,18
2020-04-07,Armenia,ARM,11,1,833,8,19
2020-04-07,Australia,AUS,100,6,5844,42,28
2020-04-07,Austria,AUT,314,16,12297,220,29
2020-04-07,Azerbaijan,AZE,57,0,641,7,11
2020-04-07,Bahrain,BHR,56,0,756,4,28
2020-04-07,Bangladesh,BGD,35,3,123,12,0
2020-04-07,Belarus,BLR,136,5,700,13,7
2020-04-07,Belgium,BEL,1123,185,20814,1632,31
2020-04-07,"Bolivia, Plurinational State of",BOL,11,3,194,14,7
2020-04-07,Bosnia and Herzegovina,BIH,32,4,695,28,15
2020-04-07,Brazil,BRA,926,67,12056,553,23
2020-04-07,Brunei Darussalam,BRN,0,0,135,1,13
2020-04-07,Bulgaria,BGR,18,2,549,22,18
2020-04-07,Burkina Faso,BFA,19,0,364,17,12
2020-04-07,Cambodia,KHM,1,0,115,0,10
2020-04-07,Cameroon,CMR,8,0,658,9,7
2020-04-07,Canada,CAN,1157,43,16653,323,26
2020-04-07,Chile,CHL,344,3,4815,37,21
2020-04-07,China,CHN,56,0,82698,3335,79
2020-04-07,Colombia,COL,94,11,1579,46,19
2020-04-07,Costa Rica,CRI,13,0,467,2,17
2020-04-07,Côte d'Ivoire,CIV,62,0,323,3,10
2020-04-07,Croatia,HRV,40,1,1222,16,18
2020-04-07,Cuba,CUB,30,1,350,9,9
2020-04-07,Cyprus,CYP,19,0,465,14,14
2020-04-07,Czech Republic,CZE,235,11,4822,78,25
2020-04-07,"Congo, the Democratic Republic of the",COD,7,0,161,18,5
2020-04-07,Denmark,DNK,312,8,4681,187,28
2020-04-07,Dominican Republic,DOM,83,4,1828,86,16
2020-04-07,Ecuador,ECU,101,11,3747,191,20
2020-04-07,Egypt,EGY,3,7,1073,78,22
2020-04-07,Estonia,EST,11,4,1108,19,23
2020-04-07,Faroe Islands,FRO,2,0,183,0,15
2020-04-07,Finland,FIN,249,0,2176,27,25
2020-04-07,France,FRA,3912,833,74390,8911,37
2020-04-07,Georgia,GEO,14,0,188,2,6
2020-04-07,Germany,DEU,3834,173,99225,1607,37
2020-04-07,Ghana,GHA,73,0,287,5,11
2020-04-07,Gibraltar,GIB,6,0,109,0,1
2020-04-07,Greece,GRC,20,6,1755,79,25
2020-04-07,Guam,GUM,2,0,112,4,1
2020-04-07,Guernsey,GGY,11,1,165,4,3
2020-04-07,Guinea,GIN,7,0,128,0,2
2020-04-07,Honduras,HND,7,0,305,22,9
2020-04-07,Hungary,HUN,73,9,817,47,17
2020-04-07,Iceland,ISL,76,2,1562,6,25
2020-04-07,India,IND,354,5,4421,114,21
2020-04-07,Indonesia,IDN,218,11,2491,209,22
2020-04-07,Iran,IRN,2274,136,60500,3739,40
2020-04-07,Iraq,IRQ,70,3,1031,64,22
2020-04-07,Ireland,IRL,253,16,5364,174,23
2020-04-07,Isle of Man,IMN,12,0,139,1,3
2020-04-07,Israel,ISR,474,8,8904,57,24
2020-04-07,Italy,ITA,3599,636,132547,16525,43
2020-04-07,Japan,JPN,163,7,3817,80,45
2020-04-07,Jersey,JEY,14,0,169,3,3
2020-04-07,Jordan,JOR,4,1,349,6,14
2020-04-07,Kazakhstan,KAZ,139,1,670,6,11
2020-04-07,Kenya,KEN,16,0,158,4,4
2020-04-07,Kosovo,XKV,5,2,145,3,7
2020-04-07,Kuwait,KWT,109,0,665,1,24
2020-04-07,Kyrgyzstan,KGZ,12,0,228,4,6
2020-04-07,Latvia,LVA,9,0,542,1,17
2020-04-07,Lebanon,LBN,14,1,541,19,21
2020-04-07,Lithuania,LTU,32,1,843,14,16
2020-04-07,Luxembourg,LUX,39,5,2843,41,20
2020-04-07,Malaysia,MYS,131,1,3793,62,28
2020-04-07,Malta,MLT,7,0,241,0,14
2020-04-07,Mauritius,MUS,17,0,244,7,9
2020-04-07,Mexico,MEX,296,31,2439,125,19
2020-04-07,"Moldova, Republic of",MDA,101,4,965,19,14
2020-04-07,Montenegro,MNE,19,0,233,2,6
2020-04-07,Morocco,MAR,99,10,1120,80,15
2020-04-07,Netherlands,NLD,952,101,18803,1867,31
2020-04-07,New Zealand,NZL,32,0,943,1,15
2020-04-07,Niger,NER,69,0,253,10,2
2020-04-07,Nigeria,NGA,6,0,238,5,7
2020-04-07,"Macedonia, the former Yugoslav Republic of",MKD,87,4,570,21,15
2020-04-07,Norway,NOR,115,1,5755,59,31
2020-04-07,Oman,OMN,73,0,371,2,11
2020-04-07,Pakistan,PAK,587,4,3864,54,21
2020-04-07,"Palestine, State of",PSE,36,0,253,1,8
2020-04-07,Panama,PAN,112,1,2100,55,19
2020-04-07,Paraguay,PRY,0,0,113,5,2
2020-04-07,Peru,PER,280,9,2561,92,20
2020-04-07,Philippines,PHL,414,11,3660,163,23
2020-04-07,Poland,POL,311,13,4413,107,23
2020-04-07,Portugal,PRT,452,16,11730,311,24
2020-04-07,Puerto Rico,PRI,38,1,513,21,9
2020-04-07,Qatar,QAT,228,0,1832,4,26
2020-04-07,Romania,ROU,193,9,4057,157,23
2020-04-07,Russian Federation,RUS,954,2,6343,47,20
2020-04-07,Rwanda,RWA,1,0,105,0,2
2020-04-07,San Marino,SMR,11,0,277,32,21
2020-04-07,Saudi Arabia,SAU,138,4,2523,38,22
2020-04-07,Senegal,SEN,4,0,226,2,11
2020-04-07,Serbia,SRB,292,7,2200,58,18
2020-04-07,Singapore,SGP,66,0,1375,6,37
2020-04-07,Slovakia,SVK,49,2,534,2,19
2020-04-07,Slovenia,SVN,24,2,1021,30,24
2020-04-07,South Africa,ZAF,31,1,1686,12,19
2020-04-07,South Korea,KOR,47,6,10331,192,46
2020-04-07,Spain,ESP,4273,637,135032,13055,35
2020-04-07,Sri Lanka,LKA,12,0,178,5,13
2020-04-07,Sweden,SWE,376,76,7206,477,31
2020-04-07,Switzerland,CHE,552,25,21574,584,31
2020-04-07,"Taiwan, Province of China",TWN,10,0,373,5,19
2020-04-07,Thailand,THA,38,0,2258,26,22
2020-04-07,Trinidad and Tobago,TTO,1,1,105,8,3
2020-04-07,Tunisia,TUN,21,3,574,22,13
2020-04-07,Turkey,TUR,3148,75,30217,649,19
2020-04-07,Ukraine,UKR,68,6,1319,38,12
2020-04-07,United Arab Emirates,ARE,277,1,2076,11,20
2020-04-07,UK,GBR,3802,439,51608,5373,32
2020-04-07,USA,USA,30561,1342,368196,10989,35
2020-04-07,Uruguay,URY,9,0,415,6,17
2020-04-07,Uzbekistan,UZB,55,0,397,2,10
2020-04-07,"Venezuela, Bolivarian Republic of",VEN,11,0,159,5,12
2020-04-07,Viet Nam,VNM,4,0,245,0,15
2020-04-08,Afghanistan,AFG,30,4,367,11,10
2020-04-08,Albania,ALB,6,0,383,22,15
2020-04-08,Andorra,AND,19,1,545,22,16
2020-04-08,Algeria,DZA,45,21,1468,194,16
2020-04-08,Argentina,ARG,87,7,1715,60,19
2020-04-08,Armenia,ARM,20,0,853,8,20
2020-04-08,Australia,AUS,112,3,5956,45,29
2020-04-08,Austria,AUT,343,23,12640,243,30
2020-04-08,Azerbaijan,AZE,76,1,717,8,12
2020-04-08,Bahrain,BHR,55,1,811,5,29
2020-04-08,Bangladesh,BGD,41,5,164,17,1
2020-04-08,Belarus,BLR,161,0,861,13,8
2020-04-08,Belgium,BEL,1380,403,22194,2035,32
2020-04-08,"Bolivia, Plurinational State of",BOL,16,1,210,15,8
2020-04-08,Bosnia and Herzegovina,BIH,86,4,781,32,16
2020-04-08,Brazil,BRA,1661,114,13717,667,24
2020-04-08,Brunei Darussalam,BRN,0,0,135,1,14
2020-04-08,Bulgaria,BGR,28,1,577,23,19
2020-04-08,Burkina Faso,BFA,20,2,384,19,13
2020-04-08,Cambodia,KHM,2,0,117,0,11
2020-04-08,Cameroon,CMR,27,0,685,9,8
2020-04-08,Canada,CAN,1230,57,17883,380,27
2020-04-08,Chile,CHL,301,6,5116,43,22
2020-04-08,China,CHN,86,2,82784,3337,80
2020-04-08,Colombia,COL,201,4,1780,50,20
2020-04-08,Costa Rica,CRI,16,0,483,2,18
2020-04-08,Côte d'Ivoire,CIV,26,0,349,3,11
2020-04-08,Croatia,HRV,60,2,1282,18,19
2020-04-08,Cuba,CUB,46,2,396,11,10
2020-04-08,Cyprus,CYP,29,0,494,14,15
2020-04-08,Czech Republic,CZE,195,10,5017,88,26
2020-04-08,"Congo, the Democratic Republic of the",COD,19,0,180,18,6
2020-04-08,Denmark,DNK,390,16,5071,203,29
2020-04-08,Djibouti,DJI,31,0,121,0,0
2020-04-08,Dominican Republic,DOM,128,12,1956,98,17
2020-04-08,Ecuador,ECU,248,29,3995,220,21
2020-04-08,Egypt,EGY,249,7,1322,85,23
2020-04-08,Estonia,EST,41,2,1149,21,24
2020-04-08,Faroe Islands,FRO,1,0,184,0,16
2020-04-08,Finland,FIN,132,7,2308,34,26
2020-04-08,France,FRA,3777,1417,78167,10328,38
2020-04-08,Georgia,GEO,8,1,196,3,7
2020-04-08,Germany,DEU,4003,254,103228,1861,38
2020-04-08,Ghana,GHA,0,0,287,5,12
2020-04-08,Gibraltar,GIB,4,0,113,0,2
2020-04-08,Greece,GRC,77,2,1832,81,26
2020-04-08,Guam,GUM,9,0,121,4,2
2020-04-08,Guernsey,GGY,1,0,166,4,4
2020-04-08,Guinea,GIN,16,0,144,0,3
2020-04-08,Honduras,HND,7,0,312,22,10
2020-04-08,Hungary,HUN,78,11,895,58,18
2020-04-08,Iceland,ISL,24,0,1586,6,26
2020-04-08,India,IND,773,35,5194,149,22
2020-04-08,Indonesia,IDN,247,12,2738,221,23
2020-04-08,Iran,IRN,2089,133,62589,3872,41
2020-04-08,Iraq,IRQ,0,0,1031,64,23
2020-04-08,Ireland,IRL,345,36,5709,210,24
2020-04-08,Isle of Man,IMN,11,0,150,1,4
2020-04-08,Israel,ISR,344,8,9248,65,25
2020-04-08,Italy,ITA,3039,604,135586,17129,44
2020-04-08,Japan,JPN,89,0,3906,80,46
2020-04-08,Jersey,JEY,1,0,170,3,4
2020-04-08,Jordan,JOR,0,0,349,6,15
2020-04-08,Kazakhstan,KAZ,34,0,704,6,12
2020-04-08,Kenya,KEN,14,2,172,6,5
2020-04-08,Kosovo,XKV,39,2,184,5,8
2020-04-08,Kuwait,KWT,78,0,743,1,25
2020-04-08,Kyrgyzstan,KGZ,42,0,270,4,7
2020-04-08,Latvia,LVA,6,1,548,2,18
2020-04-08,Lebanon,LBN,7,0,548,19,22
2020-04-08,Lithuania,LTU,37,1,880,15,17
2020-04-08,Luxembourg,LUX,127,3,2970,44,21
2020-04-08,Malaysia,MYS,170,1,3963,63,29
2020-04-08,Malta,MLT,52,0,293,0,15
2020-04-08,Mauritius,MUS,24,0,268,7,10
2020-04-08,Mexico,MEX,346,16,2785,141,20
2020-04-08,"Moldova, Republic of",MDA,91,3,1056,22,15
2020-04-08,Montenegro,MNE,8,0,241,2,7
2020-04-08,Morocco,MAR,64,10,1184,90,16
2020-04-08,Netherlands,NLD,777,234,19580,2101,32
2020-04-08,New Zealand,NZL,26,0,969,1,16
2020-04-08,Niger,NER,25,1,278,11,3
2020-04-08,Nigeria,NGA,16,1,254,6,8
2020-04-08,"Macedonia, the former Yugoslav Republic of",MKD,29,5,599,26,16
2020-04-08,Norway,NOR,108,10,5863,69,32
2020-04-08,Oman,OMN,48,0,419,2,12
2020-04-08,Pakistan,PAK,208,4,4072,58,22
2020-04-08,"Palestine, State of",PSE,7,0,260,1,9
2020-04-08,Panama,PAN,149,4,2249,59,20
2020-04-08,Paraguay,PRY,2,0,115,5,3
2020-04-08,Peru,PER,393,15,2954,107,21
2020-04-08,Philippines,PHL,104,14,3764,177,24
2020-04-08,Poland,POL,435,22,4848,129,24
2020-04-08,Portugal,PRT,712,34,12442,345,25
2020-04-08,Puerto Rico,PRI,60,2,573,23,10
2020-04-08,Qatar,QAT,225,2,2057,6,27
2020-04-08,Romania,ROU,360,25,4417,182,24
2020-04-08,Russian Federation,RUS,1154,11,7497,58,21
2020-04-08,Rwanda,RWA,0,0,105,0,3
2020-04-08,San Marino,SMR,2,2,279,34,22
2020-04-08,Saudi Arabia,SAU,272,3,2795,41,23
2020-04-08,Senegal,SEN,11,0,237,2,12
2020-04-08,Serbia,SRB,247,3,2447,61,19
2020-04-08,Singapore,SGP,106,0,1481,6,38
2020-04-08,Slovakia,SVK,47,0,581,2,20
2020-04-08,Slovenia,SVN,34,6,1055,36,25
2020-04-08,South Africa,ZAF,63,1,1749,13,20
2020-04-08,South Korea,KOR,53,8,10384,200,47
2020-04-08,Spain,ESP,5478,743,140510,13798,36
2020-04-08,Sri Lanka,LKA,7,1,185,6,14
2020-04-08,Sweden,SWE,487,114,7693,591,32
2020-04-08,Switzerland,CHE,590,57,22164,641,32
2020-04-08,"Taiwan, Province of China",TWN,3,0,376,5,20
2020-04-08,Thailand,THA,111,4,2369,30,23
2020-04-08,Trinidad and Tobago,TTO,2,0,107,8,4
2020-04-08,Tunisia,TUN,22,0,596,22,14
2020-04-08,Turkey,TUR,3892,76,34109,725,20
2020-04-08,Ukraine,UKR,143,7,1462,45,13
2020-04-08,United Arab Emirates,ARE,283,1,2359,12,21
2020-04-08,UK,GBR,3634,786,55242,6159,33
2020-04-08,USA,USA,30613,1906,398809,12895,36
2020-04-08,Uruguay,URY,9,1,424,7,18
2020-04-08,Uzbekistan,UZB,107,0,504,2,11
2020-04-08,"Venezuela, Bolivarian Republic of",VEN,7,2,166,7,13
2020-04-08,Viet Nam,VNM,6,0,251,0,16
2020-04-09,Afghanistan,AFG,56,3,423,14,11
2020-04-09,Albania,ALB,17,0,400,22,16
2020-04-09,Andorra,AND,19,1,564,23,17
2020-04-09,Algeria,DZA,104,11,1572,205,17
2020-04-09,Argentina,ARG,80,5,1795,65,20
2020-04-09,Armenia,ARM,28,1,881,9,21
2020-04-09,Australia,AUS,96,5,6052,50,30
2020-04-09,Austria,AUT,329,30,12969,273,31
2020-04-09,Azerbaijan,AZE,105,0,822,8,13
2020-04-09,Bahrain,BHR,12,0,823,5,30
2020-04-09,Bangladesh,BGD,54,3,218,20,2
2020-04-09,Belarus,BLR,205,0,1066,13,9
2020-04-09,Belgium,BEL,1209,205,23403,2240,33
2020-04-09,"Bolivia, Plurinational State of",BOL,54,3,264,18,9
2020-04-09,Bosnia and Herzegovina,BIH,35,3,816,35,17
2020-04-09,Brazil,BRA,2210,133,15927,800,25
2020-04-09,Brunei Darussalam,BRN,0,0,135,1,15
2020-04-09,Bulgaria,BGR,16,1,593,24,20
2020-04-09,Burkina Faso,BFA,30,4,414,23,14
2020-04-09,Cambodia,KHM,1,0,118,0,12
2020-04-09,Cameroon,CMR,45,1,730,10,9
2020-04-09,Canada,CAN,1391,55,19274,435,28
2020-04-09,Chile,CHL,430,5,5546,48,23
2020-04-09,China,CHN,86,2,82870,3339,81
2020-04-09,Colombia,COL,274,5,2054,55,21
2020-04-09,Costa Rica,CRI,19,0,502,2,19
2020-04-09,Côte d'Ivoire,CIV,35,0,384,3,12
2020-04-09,Croatia,HRV,61,1,1343,19,20
2020-04-09,Cuba,CUB,61,1,457,12,11
2020-04-09,Cyprus,CYP,32,0,526,14,16
2020-04-09,Czech Republic,CZE,295,11,5312,99,27
2020-04-09,"Congo, the Democratic Republic of the",COD,3,2,183,20,7
2020-04-09,Denmark,DNK,331,15,5402,218,30
2020-04-09,Djibouti,DJI,14,0,135,0,1
2020-04-09,Dominican Republic,DOM,155,10,2111,108,18
2020-04-09,Ecuador,ECU,455,22,4450,242,22
2020-04-09,Egypt,EGY,238,18,1560,103,24
2020-04-09,El Salvador,SLV,25,1,103,5,0
2020-04-09,Estonia,EST,36,3,1185,24,25
2020-04-09,Faroe Islands,FRO,0,0,184,0,17
2020-04-09,Finland,FIN,179,6,2487,40,27
2020-04-09,France,FRA,3881,541,82048,10869,39
2020-04-09,Georgia,GEO,15,0,211,3,8
2020-04-09,Germany,DEU,4974,246,108202,2107,39
2020-04-09,Ghana,GHA,26,1,313,6,13
2020-04-09,Gibraltar,GIB,7,0,120,0,3
2020-04-09,Greece,GRC,52,2,1884,83,27
2020-04-09,Guam,GUM,4,0,125,4,3
2020-04-09,Guernsey,GGY,15,1,181,5,5
2020-04-09,Guinea,GIN,20,0,164,0,4
2020-04-09,Honduras,HND,31,1,343,23,11
2020-04-09,Hungary,HUN,85,8,980,66,19
2020-04-09,Iceland,ISL,30,0,1616,6,27
