estimate,estimate_label,sex_id,sex,hisp_id,hisp_label,fips,statefips,state,pop,white,black,amind,asian,nhopi,tom
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US02,02,Alaska,340607,228289,10972,52542,20626,3752,24426
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US02,02,Alaska,20131,14059,1123,1863,624,180,2282
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,349511,241535,12347,51866,17635,3730,22398
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US02,02,Alaska,369642,255594,13470,53729,18259,3910,24680
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,39252,27482,2284,3521,1135,389,4441
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,670997,456401,22158,102750,37750,7273,44665
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,710249,483883,24442,106271,38885,7662,49106
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US02,02,Alaska,19460,13638,1175,1715,522,207,2203
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,322858,215621,9850,51056,20287,3591,22453
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US02,02,Alaska,342318,229259,11025,52771,20809,3798,24656
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US02,02,Alaska,20559,14356,1144,1933,637,184,2305
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,351029,242341,12462,52008,17842,3780,22596
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US02,02,Alaska,371588,256697,13606,53941,18479,3964,24901
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,40019,27994,2319,3648,1159,391,4508
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,673887,457962,22312,103064,38129,7371,45049
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,713906,485956,24631,106712,39288,7762,49557
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US02,02,Alaska,20382,14323,1196,1844,547,218,2254
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,325909,216755,10091,51600,20898,3762,22803
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US02,02,Alaska,346291,231078,11287,53444,21445,3980,25057
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US02,02,Alaska,21761,15182,1198,2100,663,201,2417
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,353986,243109,12882,52521,18547,3941,22986
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US02,02,Alaska,375747,258291,14080,54621,19210,4142,25403
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,42143,29505,2394,3944,1210,419,4671
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,679895,459864,22973,104121,39445,7703,45789
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,722038,489369,25367,108065,40655,8122,50460
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US02,02,Alaska,21681,15235,1268,2059,571,210,2338
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,327909,216850,10392,51970,21552,4050,23095
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US02,02,Alaska,349590,232085,11660,54029,22123,4260,25433
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US02,02,Alaska,23521,16569,1271,2268,697,206,2510
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,357288,244124,13581,52945,19296,4179,23163
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US02,02,Alaska,380809,260693,14852,55213,19993,4385,25673
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,45202,31804,2539,4327,1268,416,4848
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,685197,460974,23973,104915,40848,8229,46258
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,730399,492778,26512,109242,42116,8645,51106
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US02,02,Alaska,22527,15875,1297,2222,558,243,2332
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,328908,216109,10550,52226,22367,4257,23399
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US02,02,Alaska,351435,231984,11847,54448,22925,4500,25731
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US02,02,Alaska,25143,17902,1337,2461,698,231,2514
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,360467,244838,14013,53571,20166,4364,23515
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US02,02,Alaska,385610,262740,15350,56032,20864,4595,26029
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,47670,33777,2634,4683,1256,474,4846
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,689375,460947,24563,105797,42533,8621,46914
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,737045,494724,27197,110480,43789,9095,51760
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US02,02,Alaska,23318,16430,1328,2418,568,234,2340
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,327398,214138,10360,52436,22639,4294,23531
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US02,02,Alaska,350716,230568,11688,54854,23207,4528,25871
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US02,02,Alaska,25940,18378,1363,2682,698,229,2590
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,359651,243184,13945,53849,20504,4432,23737
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US02,02,Alaska,385591,261562,15308,56531,21202,4661,26327
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,49258,34808,2691,5100,1266,463,4930
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,687049,457322,24305,106285,43143,8726,47268
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,736307,492130,26996,111385,44409,9189,52198
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US02,02,Alaska,23910,16670,1398,2649,565,246,2382
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,327385,213139,10281,52706,23206,4408,23645
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US02,02,Alaska,351295,229809,11679,55355,23771,4654,26027
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US02,02,Alaska,26639,18770,1457,2899,700,236,2577
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,359613,242176,13919,54072,20891,4555,24000
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US02,02,Alaska,386252,260946,15376,56971,21591,4791,26577
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,50549,35440,2855,5548,1265,482,4959
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,686998,455315,24200,106778,44097,8963,47645
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,737547,490755,27055,112326,45362,9445,52604
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US02,02,Alaska,24717,17186,1437,2782,557,266,2489
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,328699,212707,10564,52980,23944,4555,23949
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US02,02,Alaska,353416,229893,12001,55762,24501,4821,26438
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US02,02,Alaska,27420,19209,1495,3133,684,242,2657
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,360668,241639,14133,54271,21594,4725,24306
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US02,02,Alaska,388088,260848,15628,57404,22278,4967,26963
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,52137,36395,2932,5915,1241,508,5146
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,689367,454346,24697,107251,45538,9280,48255
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,741504,490741,27629,113166,46779,9788,53401
est72017,"July 1, 2017",female,Female,hisp,Hispanic,0400000US02,02,Alaska,25145,17603,1453,2764,556,267,2502
est72017,"July 1, 2017",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,328218,210651,10665,53178,24754,4740,24230
est72017,"July 1, 2017",female,Female,tothisp,Total,0400000US02,02,Alaska,353363,228254,12118,55942,25310,5007,26732
est72017,"July 1, 2017",male,Male,hisp,Hispanic,0400000US02,02,Alaska,27930,19617,1533,3146,665,243,2726
est72017,"July 1, 2017",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,358493,238477,14182,54204,22128,4877,24625
est72017,"July 1, 2017",male,Male,tothisp,Total,0400000US02,02,Alaska,386423,258094,15715,57350,22793,5120,27351
est72017,"July 1, 2017",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,53075,37220,2986,5910,1221,510,5228
est72017,"July 1, 2017",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,686711,449128,24847,107382,46882,9617,48855
est72017,"July 1, 2017",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,739786,486348,27833,113292,48103,10127,54083
est72018,"July 1, 2018",female,Female,hisp,Hispanic,0400000US02,02,Alaska,25267,17741,1511,2745,547,272,2451
est72018,"July 1, 2018",female,Female,nhisp,Not Hispanic,0400000US02,02,Alaska,327598,208817,10647,53373,25313,4785,24663
est72018,"July 1, 2018",female,Female,tothisp,Total,0400000US02,02,Alaska,352865,226558,12158,56118,25860,5057,27114
est72018,"July 1, 2018",male,Male,hisp,Hispanic,0400000US02,02,Alaska,28021,19727,1570,3097,679,242,2706
est72018,"July 1, 2018",male,Male,nhisp,Not Hispanic,0400000US02,02,Alaska,356552,235594,14214,54301,22486,4922,25035
est72018,"July 1, 2018",male,Male,tothisp,Total,0400000US02,02,Alaska,384573,255321,15784,57398,23165,5164,27741
est72018,"July 1, 2018",totsex,Both Sexes,hisp,Hispanic,0400000US02,02,Alaska,53288,37468,3081,5842,1226,514,5157
est72018,"July 1, 2018",totsex,Both Sexes,nhisp,Not Hispanic,0400000US02,02,Alaska,684150,444411,24861,107674,47799,9707,49698
est72018,"July 1, 2018",totsex,Both Sexes,tothisp,Total,0400000US02,02,Alaska,737438,481879,27942,113516,49025,10221,54855
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US04,04,Arizona,943359,853723,20264,37120,8095,2466,21691
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2272835,1873751,114247,132437,92261,4957,55182
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US04,04,Arizona,3216194,2727474,134511,169557,100356,7423,76873
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US04,04,Arizona,951790,859722,19695,39974,7958,2492,21949
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2224033,1831287,126699,125747,80142,6197,53961
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US04,04,Arizona,3175823,2691009,146394,165721,88100,8689,75910
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1895149,1713445,39959,77094,16053,4958,43640
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4496868,3705038,240946,258184,172403,11154,109143
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6392017,5418483,280905,335278,188456,16112,152783
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US04,04,Arizona,943359,853724,20264,37120,8095,2466,21690
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2272887,1873807,114245,132434,92262,4957,55182
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US04,04,Arizona,3216246,2727531,134509,169554,100357,7423,76872
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US04,04,Arizona,951812,859743,19695,39976,7958,2492,21948
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2224230,1831461,126712,125755,80142,6197,53963
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US04,04,Arizona,3176042,2691204,146407,165731,88100,8689,75911
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1895171,1713467,39959,77096,16053,4958,43638
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4497117,3705268,240957,258189,172404,11154,109145
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6392288,5418735,280916,335285,188457,16112,152783
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US04,04,Arizona,947518,857326,20350,37399,8113,2466,21864
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2275824,1874576,114757,132845,93095,4972,55579
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US04,04,Arizona,3223342,2731902,135107,170244,101208,7438,77443
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US04,04,Arizona,956275,863619,19778,40245,7990,2510,22133
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2228157,1833120,127372,126137,80899,6243,54386
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US04,04,Arizona,3184432,2696739,147150,166382,88889,8753,76519
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1903793,1720945,40128,77644,16103,4976,43997
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4503981,3707696,242129,258982,173994,11215,109965
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6407774,5428641,282257,336626,190097,16191,153962
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US04,04,Arizona,963796,871238,20781,38292,8261,2523,22701
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2291152,1878805,117570,134478,97630,5072,57597
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US04,04,Arizona,3254948,2750043,138351,172770,105891,7595,80298
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US04,04,Arizona,973280,878036,20264,41242,8192,2559,22987
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2245269,1838848,130794,127917,84867,6318,56525
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US04,04,Arizona,3218549,2716884,151058,169159,93059,8877,79512
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1937076,1749274,41045,79534,16453,5082,45688
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4536421,3717653,248364,262395,182497,11390,114122
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6473497,5466927,289409,341929,198950,16472,159810
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US04,04,Arizona,983035,887858,21243,39445,8400,2566,23523
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2313462,1888695,121527,136458,101826,5176,59780
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US04,04,Arizona,3296497,2776553,142770,175903,110226,7742,83303
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US04,04,Arizona,993237,895166,20755,42456,8367,2632,23861
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2266895,1848179,134907,129637,89005,6447,58720
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US04,04,Arizona,3260132,2743345,155662,172093,97372,9079,82581
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,1976272,1783024,41998,81901,16767,5198,47384
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4580357,3736874,256434,266095,190831,11623,118500
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6556629,5519898,298432,347996,207598,16821,165884
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US04,04,Arizona,1003129,905321,21830,40444,8463,2635,24436
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US04,04,Arizona,2334047,1896381,125257,138383,106553,5324,62149
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US04,04,Arizona,3337176,2801702,147087,178827,115016,7959,86585
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US04,04,Arizona,1012808,912144,21362,43428,8466,2688,24720
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US04,04,Arizona,2285015,1854444,138442,131111,93641,6525,60852
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US04,04,Arizona,3297823,2766588,159804,174539,102107,9213,85572
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US04,04,Arizona,2015937,1817465,43192,83872,16929,5323,49156
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US04,04,Arizona,4619062,3750825,263699,269494,200194,11849,123001
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US04,04,Arizona,6634999,5568290,306891,353366,217123,17172,172157
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US04,04,Arizona,1025413,924551,22405,41657,8700,2704,25396
